,date,county,state,fips,cases,deaths
62083,4/16/2020,San Diego,California,6073.0,2087,63.0
62086,4/16/2020,San Luis Obispo,California,6079.0,125,1.0
62088,4/16/2020,Santa Barbara,California,6083.0,354,3.0
62100,4/16/2020,Ventura,California,6111.0,384,13.0
64795,4/17/2020,Imperial,California,6025.0,155,2.0
64796,4/17/2020,Inyo,California,6027.0,18,0.0
64797,4/17/2020,Kern,California,6029.0,553,3.0
64800,4/17/2020,Los Angeles,California,6037.0,11391,495.0
64809,4/17/2020,Orange,California,6059.0,1501,28.0
64812,4/17/2020,Riverside,California,6065.0,2457,69.0
64815,4/17/2020,San Bernardino,California,6071.0,1096,55.0
64816,4/17/2020,San Diego,California,6073.0,2158,70.0
64819,4/17/2020,San Luis Obispo,California,6079.0,127,1.0
64821,4/17/2020,Santa Barbara,California,6083.0,373,3.0
64833,4/17/2020,Ventura,California,6111.0,396,13.0
67543,4/18/2020,Imperial,California,6025.0,155,2.0
67544,4/18/2020,Inyo,California,6027.0,18,0.0
67545,4/18/2020,Kern,California,6029.0,619,3.0
67548,4/18/2020,Los Angeles,California,6037.0,12021,576.0
67557,4/18/2020,Orange,California,6059.0,1556,32.0
67560,4/18/2020,Riverside,California,6065.0,2602,74.0
67563,4/18/2020,San Bernardino,California,6071.0,1219,57.0
67564,4/18/2020,San Diego,California,6073.0,2213,71.0
67567,4/18/2020,San Luis Obispo,California,6079.0,131,1.0
67569,4/18/2020,Santa Barbara,California,6083.0,385,4.0
67581,4/18/2020,Ventura,California,6111.0,416,13.0
70305,4/19/2020,Imperial,California,6025.0,160,2.0
70306,4/19/2020,Inyo,California,6027.0,18,0.0
70307,4/19/2020,Kern,California,6029.0,623,3.0
70310,4/19/2020,Los Angeles,California,6037.0,12341,600.0
70319,4/19/2020,Orange,California,6059.0,1636,32.0
70322,4/19/2020,Riverside,California,6065.0,2638,75.0
70325,4/19/2020,San Bernardino,California,6071.0,1286,57.0
70326,4/19/2020,San Diego,California,6073.0,2268,71.0
70329,4/19/2020,San Luis Obispo,California,6079.0,132,1.0
70331,4/19/2020,Santa Barbara,California,6083.0,394,4.0
70343,4/19/2020,Ventura,California,6111.0,416,13.0
73074,4/20/2020,Imperial,California,6025.0,160,2.0
73075,4/20/2020,Inyo,California,6027.0,18,0.0
73076,4/20/2020,Kern,California,6029.0,643,3.0
73079,4/20/2020,Los Angeles,California,6037.0,13816,617.0
73088,4/20/2020,Orange,California,6059.0,1676,33.0
73091,4/20/2020,Riverside,California,6065.0,2847,85.0
73094,4/20/2020,San Bernardino,California,6071.0,1406,60.0
73095,4/20/2020,San Diego,California,6073.0,2325,72.0
73098,4/20/2020,San Luis Obispo,California,6079.0,132,1.0
73100,4/20/2020,Santa Barbara,California,6083.0,416,4.0
73112,4/20/2020,Ventura,California,6111.0,428,13.0
75850,4/21/2020,Imperial,California,6025.0,195,4.0
75851,4/21/2020,Inyo,California,6027.0,18,0.0
75852,4/21/2020,Kern,California,6029.0,671,3.0
75855,4/21/2020,Los Angeles,California,6037.0,15140,663.0
75864,4/21/2020,Orange,California,6059.0,1691,33.0
75867,4/21/2020,Riverside,California,6065.0,2960,93.0
75870,4/21/2020,San Bernardino,California,6071.0,1489,67.0
75871,4/21/2020,San Diego,California,6073.0,2434,87.0
75874,4/21/2020,San Luis Obispo,California,6079.0,134,1.0
75876,4/21/2020,Santa Barbara,California,6083.0,429,5.0
75888,4/21/2020,Ventura,California,6111.0,443,13.0
78634,4/22/2020,Imperial,California,6025.0,214,4.0
78635,4/22/2020,Inyo,California,6027.0,19,0.0
78636,4/22/2020,Kern,California,6029.0,671,3.0
78639,4/22/2020,Los Angeles,California,6037.0,16435,729.0
78648,4/22/2020,Orange,California,6059.0,1753,34.0
78651,4/22/2020,Riverside,California,6065.0,3084,99.0
78654,4/22/2020,San Bernardino,California,6071.0,1489,67.0
78655,4/22/2020,San Diego,California,6073.0,2491,96.0
78658,4/22/2020,San Luis Obispo,California,6079.0,142,1.0
78660,4/22/2020,Santa Barbara,California,6083.0,440,5.0
78672,4/22/2020,Ventura,California,6111.0,451,14.0
81428,4/23/2020,Imperial,California,6025.0,232,8.0
81429,4/23/2020,Inyo,California,6027.0,19,0.0
81430,4/23/2020,Kern,California,6029.0,713,4.0
81433,4/23/2020,Los Angeles,California,6037.0,17508,797.0
81442,4/23/2020,Orange,California,6059.0,1827,36.0
81445,4/23/2020,Riverside,California,6065.0,3218,109.0
81448,4/23/2020,San Bernardino,California,6071.0,1564,72.0
81449,4/23/2020,San Diego,California,6073.0,2643,112.0
81452,4/23/2020,San Luis Obispo,California,6079.0,149,1.0
81454,4/23/2020,Santa Barbara,California,6083.0,451,5.0
81466,4/23/2020,Ventura,California,6111.0,465,16.0
84228,4/24/2020,Imperial,California,6025.0,251,8.0
84229,4/24/2020,Inyo,California,6027.0,19,1.0
84230,4/24/2020,Kern,California,6029.0,744,4.0
84233,4/24/2020,Los Angeles,California,6037.0,18545,850.0
84242,4/24/2020,Orange,California,6059.0,1845,36.0
84245,4/24/2020,Riverside,California,6065.0,3315,112.0
84248,4/24/2020,San Bernardino,California,6071.0,1666,80.0
84249,4/24/2020,San Diego,California,6073.0,2826,102.0
84252,4/24/2020,San Luis Obispo,California,6079.0,163,1.0
84254,4/24/2020,Santa Barbara,California,6083.0,460,6.0
84266,4/24/2020,Ventura,California,6111.0,476,16.0
87036,4/25/2020,Imperial,California,6025.0,251,7.0
87037,4/25/2020,Inyo,California,6027.0,19,1.0
87038,4/25/2020,Kern,California,6029.0,764,4.0
87041,4/25/2020,Los Angeles,California,6037.0,19107,895.0
87050,4/25/2020,Orange,California,6059.0,1969,38.0
87053,4/25/2020,Riverside,California,6065.0,3409,117.0
87056,4/25/2020,San Bernardino,California,6071.0,1732,82.0
87057,4/25/2020,San Diego,California,6073.0,2943,111.0
87060,4/25/2020,San Luis Obispo,California,6079.0,165,1.0
87062,4/25/2020,Santa Barbara,California,6083.0,466,6.0
87074,4/25/2020,Ventura,California,6111.0,476,16.0
89853,4/26/2020,Imperial,California,6025.0,251,7.0
89854,4/26/2020,Inyo,California,6027.0,19,1.0
89855,4/26/2020,Kern,California,6029.0,809,4.0
89858,4/26/2020,Los Angeles,California,6037.0,19528,913.0
89867,4/26/2020,Orange,California,6059.0,2074,39.0
89870,4/26/2020,Riverside,California,6065.0,3563,118.0
89873,4/26/2020,San Bernardino,California,6071.0,1751,82.0
89874,4/26/2020,San Diego,California,6073.0,3043,111.0
89877,4/26/2020,San Luis Obispo,California,6079.0,166,1.0
89879,4/26/2020,Santa Barbara,California,6083.0,471,7.0
89891,4/26/2020,Ventura,California,6111.0,497,17.0
92671,4/27/2020,Imperial,California,6025.0,284,7.0
92672,4/27/2020,Inyo,California,6027.0,20,1.0
92673,4/27/2020,Kern,California,6029.0,837,5.0
92676,4/27/2020,Los Angeles,California,6037.0,20417,942.0
92685,4/27/2020,Orange,California,6059.0,2126,40.0
92688,4/27/2020,Riverside,California,6065.0,3643,141.0
92691,4/27/2020,San Bernardino,California,6071.0,1772,82.0
92692,4/27/2020,San Diego,California,6073.0,3141,123.0
92695,4/27/2020,San Luis Obispo,California,6079.0,169,1.0
92697,4/27/2020,Santa Barbara,California,6083.0,471,7.0
92709,4/27/2020,Ventura,California,6111.0,509,17.0
95502,4/28/2020,Imperial,California,6025.0,304,8.0
95503,4/28/2020,Inyo,California,6027.0,20,1.0
95504,4/28/2020,Kern,California,6029.0,865,5.0
95507,4/28/2020,Los Angeles,California,6037.0,20976,1000.0
95517,4/28/2020,Orange,California,6059.0,2198,42.0
95520,4/28/2020,Riverside,California,6065.0,3735,141.0
95523,4/28/2020,San Bernardino,California,6071.0,1827,85.0
95524,4/28/2020,San Diego,California,6073.0,3378,128.0
95527,4/28/2020,San Luis Obispo,California,6079.0,173,1.0
95529,4/28/2020,Santa Barbara,California,6083.0,477,7.0
95541,4/28/2020,Ventura,California,6111.0,513,17.0
98347,4/29/2020,Imperial,California,6025.0,319,8.0
98348,4/29/2020,Inyo,California,6027.0,20,1.0
98349,4/29/2020,Kern,California,6029.0,882,6.0
98352,4/29/2020,Los Angeles,California,6037.0,22485,1056.0
98362,4/29/2020,Orange,California,6059.0,2324,44.0
98365,4/29/2020,Riverside,California,6065.0,3942,143.0
98368,4/29/2020,San Bernardino,California,6071.0,1928,89.0
98369,4/29/2020,San Diego,California,6073.0,3432,133.0
98372,4/29/2020,San Luis Obispo,California,6079.0,181,1.0
98374,4/29/2020,Santa Barbara,California,6083.0,485,8.0
98386,4/29/2020,Ventura,California,6111.0,517,17.0
101197,4/30/2020,Imperial,California,6025.0,333,8.0
101198,4/30/2020,Inyo,California,6027.0,20,1.0
101199,4/30/2020,Kern,California,6029.0,910,7.0
101202,4/30/2020,Los Angeles,California,6037.0,23182,1111.0
101212,4/30/2020,Orange,California,6059.0,2421,45.0
101215,4/30/2020,Riverside,California,6065.0,4031,149.0
101218,4/30/2020,San Bernardino,California,6071.0,2058,93.0
101219,4/30/2020,San Diego,California,6073.0,3627,140.0
101222,4/30/2020,San Luis Obispo,California,6079.0,184,1.0
101224,4/30/2020,Santa Barbara,California,6083.0,496,8.0
101236,4/30/2020,Ventura,California,6111.0,535,18.0
104052,5/1/2020,Imperial,California,6025.0,358,8.0
104053,5/1/2020,Inyo,California,6027.0,20,1.0
104054,5/1/2020,Kern,California,6029.0,941,8.0
104057,5/1/2020,Los Angeles,California,6037.0,24215,1172.0
104067,5/1/2020,Orange,California,6059.0,2591,50.0
104070,5/1/2020,Riverside,California,6065.0,4079,156.0
104073,5/1/2020,San Bernardino,California,6071.0,2113,96.0
104074,5/1/2020,San Diego,California,6073.0,3774,143.0
104077,5/1/2020,San Luis Obispo,California,6079.0,188,1.0
104079,5/1/2020,Santa Barbara,California,6083.0,506,8.0
104091,5/1/2020,Ventura,California,6111.0,547,18.0
106917,5/2/2020,Imperial,California,6025.0,358,8.0
106918,5/2/2020,Inyo,California,6027.0,20,1.0
106919,5/2/2020,Kern,California,6029.0,972,8.0
106922,5/2/2020,Los Angeles,California,6037.0,24894,1209.0
106932,5/2/2020,Orange,California,6059.0,2660,52.0
106935,5/2/2020,Riverside,California,6065.0,4164,167.0
106938,5/2/2020,San Bernardino,California,6071.0,2182,98.0
106939,5/2/2020,San Diego,California,6073.0,3905,150.0
106942,5/2/2020,San Luis Obispo,California,6079.0,196,1.0
106944,5/2/2020,Santa Barbara,California,6083.0,508,8.0
106956,5/2/2020,Ventura,California,6111.0,559,19.0
109786,5/3/2020,Imperial,California,6025.0,358,8.0
109787,5/3/2020,Inyo,California,6027.0,20,1.0
109788,5/3/2020,Kern,California,6029.0,1007,8.0
109791,5/3/2020,Los Angeles,California,6037.0,25662,1229.0
109801,5/3/2020,Orange,California,6059.0,2774,52.0
109804,5/3/2020,Riverside,California,6065.0,4180,167.0
109807,5/3/2020,San Bernardino,California,6071.0,2182,99.0
109808,5/3/2020,San Diego,California,6073.0,3990,150.0
109811,5/3/2020,San Luis Obispo,California,6079.0,201,1.0
109813,5/3/2020,Santa Barbara,California,6083.0,514,8.0
109825,5/3/2020,Ventura,California,6111.0,566,19.0
112661,5/4/2020,Imperial,California,6025.0,379,8.0
112662,5/4/2020,Inyo,California,6027.0,20,1.0
112663,5/4/2020,Kern,California,6029.0,1025,8.0
112666,5/4/2020,Los Angeles,California,6037.0,26217,1256.0
112676,5/4/2020,Orange,California,6059.0,2859,57.0
112679,5/4/2020,Riverside,California,6065.0,4354,181.0
112682,5/4/2020,San Bernardino,California,6071.0,2182,99.0
112683,5/4/2020,San Diego,California,6073.0,4083,150.0
112686,5/4/2020,San Luis Obispo,California,6079.0,202,1.0
112688,5/4/2020,Santa Barbara,California,6083.0,526,8.0
112700,5/4/2020,Ventura,California,6111.0,583,19.0
115544,5/5/2020,Imperial,California,6025.0,400,8.0
115545,5/5/2020,Inyo,California,6027.0,20,1.0
115546,5/5/2020,Kern,California,6029.0,1047,11.0
115549,5/5/2020,Los Angeles,California,6037.0,27815,1313.0
115559,5/5/2020,Orange,California,6059.0,2931,61.0
115562,5/5/2020,Riverside,California,6065.0,4454,184.0
115565,5/5/2020,San Bernardino,California,6071.0,2329,101.0
115566,5/5/2020,San Diego,California,6073.0,4223,162.0
115569,5/5/2020,San Luis Obispo,California,6079.0,204,1.0
115571,5/5/2020,Santa Barbara,California,6083.0,544,9.0
115583,5/5/2020,Ventura,California,6111.0,595,19.0
118503,5/6/2020,Imperial,California,6025.0,419,8.0
118504,5/6/2020,Inyo,California,6027.0,20,1.0
118505,5/6/2020,Kern,California,6029.0,1084,11.0
118508,5/6/2020,Los Angeles,California,6037.0,28644,1367.0
118518,5/6/2020,Orange,California,6059.0,3041,65.0
118521,5/6/2020,Riverside,California,6065.0,4672,190.0
118524,5/6/2020,San Bernardino,California,6071.0,2432,104.0
118525,5/6/2020,San Diego,California,6073.0,4382,173.0
118528,5/6/2020,San Luis Obispo,California,6079.0,208,1.0
118530,5/6/2020,Santa Barbara,California,6083.0,613,10.0
118542,5/6/2020,Ventura,California,6111.0,608,19.0
121470,5/7/2020,Imperial,California,6025.0,455,8.0
121471,5/7/2020,Inyo,California,6027.0,20,1.0
121472,5/7/2020,Kern,California,6029.0,1133,14.0
121475,5/7/2020,Los Angeles,California,6037.0,29427,1418.0
121485,5/7/2020,Orange,California,6059.0,3156,66.0
121488,5/7/2020,Riverside,California,6065.0,4756,194.0
121491,5/7/2020,San Bernardino,California,6071.0,2562,108.0
121492,5/7/2020,San Diego,California,6073.0,4492,186.0
121495,5/7/2020,San Luis Obispo,California,6079.0,211,1.0
121497,5/7/2020,Santa Barbara,California,6083.0,722,11.0
121509,5/7/2020,Ventura,California,6111.0,631,19.0
124450,5/8/2020,Imperial,California,6025.0,512,11.0
124451,5/8/2020,Inyo,California,6027.0,20,1.0
124452,5/8/2020,Kern,California,6029.0,1176,15.0
124455,5/8/2020,Los Angeles,California,6037.0,30296,1468.0
124465,5/8/2020,Orange,California,6059.0,3283,71.0
124468,5/8/2020,Riverside,California,6065.0,4817,204.0
124471,5/8/2020,San Bernardino,California,6071.0,2629,111.0
124472,5/8/2020,San Diego,California,6073.0,4725,189.0
124475,5/8/2020,San Luis Obispo,California,6079.0,212,1.0
124477,5/8/2020,Santa Barbara,California,6083.0,1032,11.0
124489,5/8/2020,Ventura,California,6111.0,652,19.0
127435,5/9/2020,Imperial,California,6025.0,512,11.0
127436,5/9/2020,Inyo,California,6027.0,20,1.0
127437,5/9/2020,Kern,California,6029.0,1238,16.0
127440,5/9/2020,Los Angeles,California,6037.0,31197,1512.0
127450,5/9/2020,Orange,California,6059.0,3395,74.0
127453,5/9/2020,Riverside,California,6065.0,4992,210.0
127456,5/9/2020,San Bernardino,California,6071.0,2902,119.0
127457,5/9/2020,San Diego,California,6073.0,4839,194.0
127460,5/9/2020,San Luis Obispo,California,6079.0,214,1.0
127462,5/9/2020,Santa Barbara,California,6083.0,1250,11.0
127475,5/9/2020,Ventura,California,6111.0,666,19.0
130425,5/10/2020,Imperial,California,6025.0,512,11.0
130426,5/10/2020,Inyo,California,6027.0,20,1.0
130427,5/10/2020,Kern,California,6029.0,1264,16.0
130430,5/10/2020,Los Angeles,California,6037.0,31677,1530.0
130440,5/10/2020,Orange,California,6059.0,3506,76.0
130443,5/10/2020,Riverside,California,6065.0,5039,212.0
130446,5/10/2020,San Bernardino,California,6071.0,2964,121.0
130447,5/10/2020,San Diego,California,6073.0,4989,194.0
130450,5/10/2020,San Luis Obispo,California,6079.0,220,1.0
130452,5/10/2020,Santa Barbara,California,6083.0,1308,11.0
130465,5/10/2020,Ventura,California,6111.0,679,19.0
133415,5/11/2020,Imperial,California,6025.0,564,11.0
133416,5/11/2020,Inyo,California,6027.0,20,1.0
133417,5/11/2020,Kern,California,6029.0,1300,16.0
133420,5/11/2020,Los Angeles,California,6037.0,32258,1569.0
133430,5/11/2020,Orange,California,6059.0,3627,76.0
133433,5/11/2020,Riverside,California,6065.0,5189,217.0
133436,5/11/2020,San Bernardino,California,6071.0,3015,121.0
133437,5/11/2020,San Diego,California,6073.0,5128,194.0
133440,5/11/2020,San Luis Obispo,California,6079.0,226,1.0
133442,5/11/2020,Santa Barbara,California,6083.0,1362,11.0
133456,5/11/2020,Ventura,California,6111.0,690,19.0
136405,5/12/2020,Imperial,California,6025.0,603,12.0
136406,5/12/2020,Inyo,California,6027.0,20,1.0
136407,5/12/2020,Kern,California,6029.0,1331,17.0
136410,5/12/2020,Los Angeles,California,6037.0,33180,1613.0
136420,5/12/2020,Orange,California,6059.0,3699,78.0
136423,5/12/2020,Riverside,California,6065.0,5248,228.0
136426,5/12/2020,San Bernardino,California,6071.0,3078,121.0
136427,5/12/2020,San Diego,California,6073.0,5224,204.0
136430,5/12/2020,San Luis Obispo,California,6079.0,227,1.0
136432,5/12/2020,Santa Barbara,California,6083.0,1372,11.0
136445,5/12/2020,Ventura,California,6111.0,698,19.0
139396,5/13/2020,Imperial,California,6025.0,647,13.0
139397,5/13/2020,Inyo,California,6027.0,20,1.0
139398,5/13/2020,Kern,California,6029.0,1363,21.0
139401,5/13/2020,Los Angeles,California,6037.0,34428,1659.0
139411,5/13/2020,Orange,California,6059.0,3843,80.0
139414,5/13/2020,Riverside,California,6065.0,5343,238.0
139417,5/13/2020,San Bernardino,California,6071.0,3153,138.0
139418,5/13/2020,San Diego,California,6073.0,5341,217.0
139421,5/13/2020,San Luis Obispo,California,6079.0,232,1.0
139423,5/13/2020,Santa Barbara,California,6083.0,1377,11.0
139436,5/13/2020,Ventura,California,6111.0,725,24.0
142392,5/14/2020,Imperial,California,6025.0,712,14.0
142393,5/14/2020,Inyo,California,6027.0,20,1.0
142394,5/14/2020,Kern,California,6029.0,1403,22.0
142397,5/14/2020,Los Angeles,California,6037.0,35329,1659.0
142407,5/14/2020,Orange,California,6059.0,4025,80.0
142410,5/14/2020,Riverside,California,6065.0,5440,246.0
142413,5/14/2020,San Bernardino,California,6071.0,3198,139.0
142414,5/14/2020,San Diego,California,6073.0,5454,223.0
142417,5/14/2020,San Luis Obispo,California,6079.0,237,1.0
142419,5/14/2020,Santa Barbara,California,6083.0,1382,11.0
142432,5/14/2020,Ventura,California,6111.0,742,24.0
145391,5/15/2020,Imperial,California,6025.0,786,14.0
145392,5/15/2020,Inyo,California,6027.0,20,1.0
145393,5/15/2020,Kern,California,6029.0,1438,25.0
145396,5/15/2020,Los Angeles,California,6037.0,36259,1755.0
145406,5/15/2020,Orange,California,6059.0,4163,84.0
145409,5/15/2020,Riverside,California,6065.0,5618,249.0
145412,5/15/2020,San Bernardino,California,6071.0,3311,150.0
145413,5/15/2020,San Diego,California,6073.0,5586,231.0
145416,5/15/2020,San Luis Obispo,California,6079.0,240,1.0
145418,5/15/2020,Santa Barbara,California,6083.0,1396,11.0
145432,5/15/2020,Ventura,California,6111.0,760,25.0
148395,5/16/2020,Imperial,California,6025.0,786,14.0
148396,5/16/2020,Inyo,California,6027.0,20,1.0
148397,5/16/2020,Kern,California,6029.0,1483,25.0
148400,5/16/2020,Los Angeles,California,6037.0,37303,1793.0
148410,5/16/2020,Orange,California,6059.0,4281,86.0
148413,5/16/2020,Riverside,California,6065.0,5618,255.0
148416,5/16/2020,San Bernardino,California,6071.0,3463,155.0
148417,5/16/2020,San Diego,California,6073.0,5725,235.0
148420,5/16/2020,San Luis Obispo,California,6079.0,243,1.0
148422,5/16/2020,Santa Barbara,California,6083.0,1412,11.0
148435,5/16/2020,Ventura,California,6111.0,789,25.0
151404,5/17/2020,Imperial,California,6025.0,786,14.0
151405,5/17/2020,Inyo,California,6027.0,20,1.0
151406,5/17/2020,Kern,California,6029.0,1525,25.0
151409,5/17/2020,Los Angeles,California,6037.0,37974,1821.0
151419,5/17/2020,Orange,California,6059.0,4396,88.0
151422,5/17/2020,Riverside,California,6065.0,5633,259.0
151425,5/17/2020,San Bernardino,California,6071.0,3511,155.0
151426,5/17/2020,San Diego,California,6073.0,5899,235.0
151429,5/17/2020,San Luis Obispo,California,6079.0,243,1.0
151431,5/17/2020,Santa Barbara,California,6083.0,1468,11.0
151444,5/17/2020,Ventura,California,6111.0,813,25.0
154416,5/18/2020,Imperial,California,6025.0,876,14.0
154417,5/18/2020,Inyo,California,6027.0,20,1.0
154418,5/18/2020,Kern,California,6029.0,1562,26.0
154421,5/18/2020,Los Angeles,California,6037.0,38451,1839.0
154431,5/18/2020,Orange,California,6059.0,4466,88.0
154434,5/18/2020,Riverside,California,6065.0,5952,263.0
154437,5/18/2020,San Bernardino,California,6071.0,3593,155.0
154438,5/18/2020,San Diego,California,6073.0,6009,242.0
154441,5/18/2020,San Luis Obispo,California,6079.0,246,1.0
154443,5/18/2020,Santa Barbara,California,6083.0,1489,11.0
154456,5/18/2020,Ventura,California,6111.0,838,25.0
157432,5/19/2020,Imperial,California,6025.0,902,17.0
157433,5/19/2020,Inyo,California,6027.0,20,1.0
157434,5/19/2020,Kern,California,6029.0,1596,26.0
157437,5/19/2020,Los Angeles,California,6037.0,39573,1913.0
157447,5/19/2020,Orange,California,6059.0,4558,88.0
157450,5/19/2020,Riverside,California,6065.0,6053,270.0
157453,5/19/2020,San Bernardino,California,6071.0,3707,157.0
157454,5/19/2020,San Diego,California,6073.0,6089,242.0
157457,5/19/2020,San Luis Obispo,California,6079.0,247,1.0
157459,5/19/2020,Santa Barbara,California,6083.0,1509,11.0
157472,5/19/2020,Ventura,California,6111.0,850,28.0
160458,5/20/2020,Imperial,California,6025.0,1012,18.0
160459,5/20/2020,Inyo,California,6027.0,20,1.0
160460,5/20/2020,Kern,California,6029.0,1615,26.0
160463,5/20/2020,Los Angeles,California,6037.0,40857,1970.0
160473,5/20/2020,Orange,California,6059.0,4746,98.0
160476,5/20/2020,Riverside,California,6065.0,6184,274.0
160479,5/20/2020,San Bernardino,California,6071.0,3795,158.0
160480,5/20/2020,San Diego,California,6073.0,6203,242.0
160483,5/20/2020,San Luis Obispo,California,6079.0,249,1.0
160485,5/20/2020,Santa Barbara,California,6083.0,1521,11.0
160498,5/20/2020,Ventura,California,6111.0,861,29.0
163486,5/21/2020,Imperial,California,6025.0,1076,20.0
163487,5/21/2020,Inyo,California,6027.0,20,1.0
163488,5/21/2020,Kern,California,6029.0,1654,27.0
163491,5/21/2020,Los Angeles,California,6037.0,42037,2016.0
163501,5/21/2020,Orange,California,6059.0,4866,112.0
163504,5/21/2020,Riverside,California,6065.0,6343,284.0
163507,5/21/2020,San Bernardino,California,6071.0,3984,164.0
163508,5/21/2020,San Diego,California,6073.0,6378,262.0
163511,5/21/2020,San Luis Obispo,California,6079.0,251,1.0
163513,5/21/2020,Santa Barbara,California,6083.0,1533,11.0
163526,5/21/2020,Ventura,California,6111.0,883,29.0
166518,5/22/2020,Imperial,California,6025.0,1145,22.0
166519,5/22/2020,Inyo,California,6027.0,20,1.0
166520,5/22/2020,Kern,California,6029.0,1705,28.0
166523,5/22/2020,Los Angeles,California,6037.0,43052,2049.0
166533,5/22/2020,Orange,California,6059.0,4975,118.0
166536,5/22/2020,Riverside,California,6065.0,6464,290.0
166539,5/22/2020,San Bernardino,California,6071.0,4146,173.0
166540,5/22/2020,San Diego,California,6073.0,6497,262.0
166543,5/22/2020,San Luis Obispo,California,6079.0,253,1.0
166545,5/22/2020,Santa Barbara,California,6083.0,1544,11.0
166559,5/22/2020,Ventura,California,6111.0,912,30.0
169554,5/23/2020,Imperial,California,6025.0,1214,22.0
169555,5/23/2020,Inyo,California,6027.0,20,1.0
169556,5/23/2020,Kern,California,6029.0,1767,30.0
169560,5/23/2020,Los Angeles,California,6037.0,44055,2090.0
169570,5/23/2020,Orange,California,6059.0,5157,130.0
169573,5/23/2020,Riverside,California,6065.0,6464,298.0
169576,5/23/2020,San Bernardino,California,6071.0,4315,176.0
169577,5/23/2020,San Diego,California,6073.0,6622,271.0
169580,5/23/2020,San Luis Obispo,California,6079.0,259,1.0
169582,5/23/2020,Santa Barbara,California,6083.0,1554,12.0
169596,5/23/2020,Ventura,California,6111.0,937,30.0
172595,5/24/2020,Imperial,California,6025.0,1283,22.0
172596,5/24/2020,Inyo,California,6027.0,20,1.0
172597,5/24/2020,Kern,California,6029.0,1834,31.0
172601,5/24/2020,Los Angeles,California,6037.0,44988,2104.0
172611,5/24/2020,Orange,California,6059.0,5336,131.0
172614,5/24/2020,Riverside,California,6065.0,6464,299.0
172617,5/24/2020,San Bernardino,California,6071.0,4365,176.0
172618,5/24/2020,San Diego,California,6073.0,6764,275.0
172621,5/24/2020,San Luis Obispo,California,6079.0,258,1.0
172623,5/24/2020,Santa Barbara,California,6083.0,1566,12.0
172637,5/24/2020,Ventura,California,6111.0,961,30.0
175639,5/25/2020,Imperial,California,6025.0,1369,22.0
175640,5/25/2020,Inyo,California,6027.0,20,1.0
175641,5/25/2020,Kern,California,6029.0,1881,31.0
175645,5/25/2020,Los Angeles,California,6037.0,46018,2116.0
175655,5/25/2020,Orange,California,6059.0,5469,131.0
175658,5/25/2020,Riverside,California,6065.0,7004,304.0
175661,5/25/2020,San Bernardino,California,6071.0,4365,176.0
175662,5/25/2020,San Diego,California,6073.0,6860,275.0
175665,5/25/2020,San Luis Obispo,California,6079.0,259,1.0
175667,5/25/2020,Santa Barbara,California,6083.0,1573,12.0
175681,5/25/2020,Ventura,California,6111.0,982,30.0
178683,5/26/2020,Imperial,California,6025.0,1369,23.0
178684,5/26/2020,Inyo,California,6027.0,20,1.0
178685,5/26/2020,Kern,California,6029.0,1890,31.0
178689,5/26/2020,Los Angeles,California,6037.0,47822,2143.0
178699,5/26/2020,Orange,California,6059.0,5601,131.0
178702,5/26/2020,Riverside,California,6065.0,7139,309.0
178705,5/26/2020,San Bernardino,California,6071.0,4567,176.0
178706,5/26/2020,San Diego,California,6073.0,6945,275.0
178709,5/26/2020,San Luis Obispo,California,6079.0,263,1.0
178711,5/26/2020,Santa Barbara,California,6083.0,1597,12.0
178725,5/26/2020,Ventura,California,6111.0,1020,32.0
181727,5/27/2020,Imperial,California,6025.0,1443,25.0
181728,5/27/2020,Inyo,California,6027.0,20,1.0
181729,5/27/2020,Kern,California,6029.0,1951,36.0
181733,5/27/2020,Los Angeles,California,6037.0,48700,2195.0
181743,5/27/2020,Orange,California,6059.0,5651,136.0
181746,5/27/2020,Riverside,California,6065.0,7252,314.0
181749,5/27/2020,San Bernardino,California,6071.0,4777,183.0
181750,5/27/2020,San Diego,California,6073.0,7046,290.0
181753,5/27/2020,San Luis Obispo,California,6079.0,266,1.0
181755,5/27/2020,Santa Barbara,California,6083.0,1616,12.0
181769,5/27/2020,Ventura,California,6111.0,1033,32.0
184781,5/28/2020,Imperial,California,6025.0,1545,25.0
184782,5/28/2020,Inyo,California,6027.0,20,1.0
184783,5/28/2020,Kern,California,6029.0,2017,37.0
184787,5/28/2020,Los Angeles,California,6037.0,49774,2241.0
184797,5/28/2020,Orange,California,6059.0,5849,142.0
184800,5/28/2020,Riverside,California,6065.0,7341,320.0
184803,5/28/2020,San Bernardino,California,6071.0,4914,190.0
184804,5/28/2020,San Diego,California,6073.0,7163,297.0
184807,5/28/2020,San Luis Obispo,California,6079.0,268,1.0
184809,5/28/2020,Santa Barbara,California,6083.0,1629,12.0
184823,5/28/2020,Ventura,California,6111.0,1065,32.0
187837,5/29/2020,Imperial,California,6025.0,1634,26.0
187838,5/29/2020,Inyo,California,6027.0,20,1.0
187839,5/29/2020,Kern,California,6029.0,2086,37.0
187843,5/29/2020,Los Angeles,California,6037.0,51562,2290.0
187853,5/29/2020,Orange,California,6059.0,6045,145.0
187856,5/29/2020,Riverside,California,6065.0,7486,331.0
187859,5/29/2020,San Bernardino,California,6071.0,5034,199.0
187860,5/29/2020,San Diego,California,6073.0,7303,307.0
